date,platform,text,sentiment
1564960466424,google,"(Translated by Google) Simple and sublime idea

(Original)
Idée simple et sublime",positive
1564976255184,google,This place was nice to visit and a good place to  enjoy the view of the Old City.,positive
1564963284890,google,Great duri g the day but lots of homeless folks once it gets dark,positive
1565014087753,google,nice park with a water fountain.,positive
1565020878631,google,Great place,positive
1565028113127,google,Love it,positive
1564963819795,google,"(Translated by Google) Very beautiful and cheerful place, worth a visit

(Original)
Lugar muito bonito e alegre,vale a pena visitar",positive
1564991799477,google,"(Translated by Google) Attractive downtown, there are always those who take the photo, very friendly.

(Original)
Lugar céntrico atractivo, siempre hay quien tome la foto, muy amables.",positive
1565050779816,google,"This city Truly needs to address homelessness n real affordable housing for the unfortunate which consists of working people. Really the money this city pulls in every week some should go into a special fund which when it reaches it peak city housing should be implemented., Either that or deal with it later when the over flow will be much greater then the present.",positive
1565126293319,google,The renovation is nice but I really didn't think it was necessary to spend the money they did because the old park was fine the way it was,negative
1565058770720,google,LOVE-ly place to take pics,positive
1565055905184,google,My son loves the water activities,positive
1565091195121,google,This tourist attraction could be beautiful but it's taken over by vagrants.,negative
1565120314773,google,"Great landmark, to meet a friend",positive
1565115567332,google,Beautiful memories made,positive
1565101177884,google,A park for evening time..,positive
1565133171005,google,Beautifully renovated,positive
1565132280742,google,"(Translated by Google) A place where you can share well with your family. There are facilities for children and people with disabilities. I recommend it

(Original)
Un lugar donde se puede  compartir bien en familia.  Hay facilidades para niños y personas con impedimento. Lo recomiendo",positive
1565112716982,google,"(Translated by Google) In the heart of Philadelphia, one pass. With its artistic buildings and very picturesque surroundings, for beautiful city photos.

(Original)
En el corazon de philadelphia,una pasada. Con sus artisticos edificios y entorno muy pintoresco,para unas bonitas fotos de ciudad.",positive
1565166252171,google,"Remodeled.  Hate it.  Removed trees. Flat.  Changed beautiful fountain,  added an ugly fountain.  Less flowers.  Added glass house for underground parking garage.  It is ugly, takes away from the park.",negative
1565145119111,google,What's not to LOVE about LOVE park?,positive
1565206865631,google,The line to take photos at the fixture was extremely long.,negative
1565215204250,google,This is a must see if you're in the Philadelphia area!!,positive
1565209458923,google,People take pictures at the statue.,neutral
1565191937470,google,itll never be like it was,negative
1565176428062,google,Iconic,positive
1565208196358,google,Awesome,positive
1565215818223,google,Iconic,positive
1565216030334,google,"(Translated by Google) Very beautifull. A symbol is the word LOVE. There is also a fountain here where children can play and adults rest on comfortable red benches

(Original)
Bellissimo. Un simbolo la scritta LOVE. Si trova qui anche una fontana dove i bambini posdono giocare e gli adulti riposarsi su comode panchine rosse",positive
1565182875176,google,"(Translated by Google) Nice place to take a walk and a few photos, central place

(Original)
Bel posto per fare una passeggiata e qualche foto , luogo centrale",positive
1565280097292,google,"Love Park during the Christmas time is an absolute delight to visit and spend some time with friends and family. They have a multi underground parking available as well making it all the more convenient and comfortable for the visitors specially ones with kids. On regular days, they have a nice fountain area for kids to play around with water on hot summer days!",positive
1565293812667,google,Go have a picture of yourself and the Love sculpture. Take a seat and do some people watching !,positive
1565271709970,google,"This is a nice upgrade to what was a little drab,  and neglected park. I really appreciate all the work that went into improving the quality of the park. Thanks Philadelphia.",positive
1565260395461,google,"They really made the park nice for families,I love it.",positive
1565231339130,google,It's to many stragglers hanging around here.,negative
1565306956348,google,"(Translated by Google) Where the famous sculpture with the word LOVE is located should not be missing in the tour of Philadelphia

(Original)
Lugar donde se encuentra la famosa escultura con la palabra LOVE no deberá faltar en el recorrido por Philadelphia",positive
1565358234852,google,"Nice park and enjoyed the scenery. The food trucks are near to avoid having to run around or forage for food, lol.",positive
1565310913153,google,"Great atmosphere.  Was interesting to see so many people outside enjoying the weather.  Being from Germany and people always sitting outside, this was a welcome surprise.",positive
1565356778948,google,"Nice park pull over take five, bike ride through the city!
✌  💞",positive
1565391509084,google,Good walk to school.  Strayer University.,neutral
1565322574450,google,Relaxing,positive
1565345544142,google,"(Translated by Google) Beautiful and cozy 😍 very romantic

(Original)
Hermoso y acogedor 😍 muy romantico",positive
1565473370127,google,It was such a pretty park! The splash pad felt so nice when it was almost 90 degrees. The architecture was so pretty. It looks much better in person. If you would like to take photos you gotta be quick as it gets busy!! But people are usually considerate and fast knowing others would like to take pictures too. Great place to walk to with friends or a loved one,positive
